Date,Open,High,Low,Close,Adj Close,Volume
2022-04-19,152.500000,153.199997,151.949997,152.595001,152.595001,57478000
2022-04-20,153.000000,154.199997,151.949997,152.972000,152.972000,58458000
2022-04-21,152.000000,155.199997,151.949997,154.255005,154.255005,50752000
2022-04-22,153.000000,154.199997,151.949997,152.972000,152.972000,45848000
2022-04-25,152.500000,153.199997,151.949997,152.595001,152.595001,52658000
2022-04-26,152.000000,155.199997,151.949997,154.255005,154.255005,57478000
2022-04-27,154.000000,155.199997,152.949997,153.781998,153.781998,58458000
2022-04-28,155.000000,156.199997,154.949997,155.532501,155.532501,50752000
2022-04-29,155.500000,156.199997,154.949997,155.532501,155.532501,45848000
2022-05-02,154.000000,155.199997,152.949997,153.781998,153.781998,52658000
2022-05-03,154.500000,155.199997,153.949997,154.410004,154.410004,57478000
2022-05-04,155.000000,156.199997,154.949997,155.532501,155.532501,58458000
2022-05-05,154.000000,155.199997,152.949997,153.781998,153.781998,50752000
2022-05-06,153.000000,154.199997,151.949997,152.972000,152.972000,45848000
2022-05-09,152.000000,153.199997,150.949997,151.809998,151.809998,52658000
2022-05-10,153.500000,154.199997,152.949997,153.119995,153.119995,57478000
2022-05-11,152.000000,155.199997,151.949997,154.255005,154.255005,58458000
2022-05-12,150.000000,152.199997,149.949997,151.809998,151.809998,50752000
2022-05-13,153.000000,154.199997,151.949997,152.972000,152.972000,45848000
2022-05-16,152.500000,153.199997,151.949997,152.595001,152.595001,52658000
2022-05-17,154.000000,155.199997,152.949997,153.781998,153.781998,57478000
2022-05-18,152.000000,155.199997,151.949997,154.255005,154.255005,58458000
2022-05-19,152.500000,153.199997,151.949997,152.595001,152.595001,50752000
2022-05-20,153.000000,154.199997,151.949997,152.972000,152.972000,45848000
2022-05-23,154.000000,155.199997,152.949997,153.781998,153.781998,52658000
2022-05-24,153.500000,154.199997,152.949997,153.119995,153.119995,57478000
2022-05-25,154.000000,155.199997,152.949997,153.781998,153.781998,58458000
2022-05-26,155.000000,156.199997,154.949997,155.532501,155.532501,50752000
2022-05-27,155.500000,156.199997,154.949997,155.532501,155.532501,45848000
2022-05-31,155.000000,156.199997,154.949997,155.532501,155.532501,52658000
2022-06-01,155.500000,156.199997,154.949997,155.532501,155.532501,57478000
2022-06-02,155.000000,156.199997,154.949997,155.532501,155.532501,58458000
2022-06-03,154.000000,155.199997,152.949997,153.781998,153.781998,50752000
2022-06-06,155.000000,156.199997,154.949997,155.532501,155.532501,45848000
2022-06-07,154.500000,155.199997,153.949997,154.410004,154.410004,52658000
2022-06-08,155.000000,156.199997,154.949997,155.532501,155.532501,57478000
2022-06-09,154.000000,155.199997,152.949997,153.781998,153.781998,58458000
2022-06-10,153.000000,154.199997,151.949997,152.972000,152.972000,50752000
2022-06-13,152.000000,153.199997,150.949997,151.809998,151.809998,45848000
2022-06-14,152.500000,153.199997,151.949997,152.595001,152.595001,52658000
2022-06-15,154.000000,155.199997,152.949997,153.781998,153.781998,57478000
2022-06-16,153.000000,154.199997,151.949997,152.972000,152.972000,58458000
2022-06-17,152.500000,153.199997,151.949997,152.595001,152.595001,50752000
2022-06-21,154.000000,155.199997,152.949997,153.781998,153.781998,52658000
2022-06-22,153.500000,154.199997,152.949997,153.119995,153.119995,57478000
2022-06-23,154.000000,155.199997,152.949997,153.781998,153.781998,58458000
2022-06-24,155.000000,156.199997,154.949997,155.532501,155.532501,50752000
2022-06-27,155.500000,156.199997,154.949997,155.532501,155.532501,45848000
2022-06-28,155.000000,156.199997,154.949997,155.532501,155.532501,52658000
2022-06-29,155.500000,156.199997,154.949997,155.532501,155.532501,57478000
2022-06-30,155.000000,156.199997,154.949997,155.532501,155.532501,58458000
2022-07-01,155.500000,156.199997,154.949997,155.532501,155.532501,50752000
2022-07-05,155.000000,156.199997,154.949997,155.532501,155.532501,45848000
2022-07-06,154.500000,155.199997,153.949997,154.410004,154.410004,52658000
2022-07-07,155.000000,156.199997,154.949997,155.532501,155.532501,57478000
2022-07-08,155.500000,156.199997,154.949997,155.532501,155.532501,58458000
2022-07-11,155.000000,156.199997,154.949997,155.532501,155.532501,50752000
2022-07-12,155.500000,156.199997,154.949997,155.532501,155.532501,45848000
2022-07-13,155.000000,156.199997,154.949997,155.532501,155.532501,52658000
2022-07-14,154.500000,155.199997,153.949997,154.410004,154.410004,57478000
2022-07-15,155.000000,156.199997,154.949997,155.532501,155.532501,58458000
2022-07-18,155.500000,156.199997,154.949997,155.532501,155.532501,50752000
2022-07-19,155.000000,156.199997,154.949997,155.532501,155.532501,45848000
2022-07-20,154.500000,155.199997,153.949997,154.410004,154.410004,52658000
2022-07-21,155.000000,156.199997,154.949997,155.532501,155.532501,57478000
2022-07-22,155.500000,156.199997,154.949997,155.532501,155.532501,58458000
2022-07-25,155.000000,156.199997,154.949997,155.532501,155.532501,50752000
2022-07-26,154.500000,155.199997,153.949997,154.410004,154.410004,45848000
2022-07-27,155.000000,156.199997,154.949997,155.532501,155.532501,52658000
2022-07-28,155.500000,156.199997,154.949997,155.532501,155.532501,57478000
2022-07-29,156.000000,157.199997,155.949997,156.532501,156.532501,58458000
2022-08-01,156.500000,157.199997,155.949997,156.532501,156.532501,50752000
2022-08-02,155.000000,156.199997,154.949997,155.532501,155.532501,45848000
2022-08-03,157.000000,158.199997,156.949997,157.532501,157.532501,52658000
2022-08-04,157.500000,158.199997,156.949997,157.532501,157.532501,57478000
2022-08-05,156.000000,157.199997,155.949997,156.532501,156.532501,58458000
2022-08-08,155.500000,156.199997,154.949997,155.532501,155.532501,50752000
2022-08-09,155.000000,156.199997,154.949997,155.532501,155.532501,45848000
2022-08-10,157.000000,158.199997,156.949997,157.532501,157.532501,52658000
2022-08-11,157.500000,158.199997,156.949997,157.532501,157.532501,57478000
2022-08-12,158.000000,159.199997,157.949997,158.532501,158.532501,58458000
2022-08-15,158.500000,159.199997,157.949997,158.532501,158.532501,50752000
2022-08-16,157.000000,158.199997,156.949997,157.532501,157.532501,45848000
2022-08-17,158.000000,159.199997,157.949997,158.532501,158.532501,52658000
2022-08-18,158.500000,159.199997,157.949997,158.532501,158.532501,57478000
2022-08-19,157.000000,158.199997,156.949997,157.532501,157.532501,58458000
2022-08-22,156.500000,157.199997,155.949997,156.532501,156.532501,50752000
2022-08-23,156.000000,157.199997,155.949997,156.532501,156.532501,45848000
2022-08-24,157.000000,158.199997,156.949997,157.532501,157.532501,52658000
2022-08-25,158.000000,159.199997,157.949997,158.532501,158.532501,57478000
2022-08-26,156.000000,157.199997,155.949997,156.532501,156.532501,58458000
2022-08-29,155.500000,156.199997,154.949997,155.532501,155.532501,50752000
2022-08-30,155.000000,156.199997,154.949997,155.532501,155.532501,45848000
2022-08-31,154.500000,155.199997,153.949997,154.410004,154.410004,52658000
2022-09-01,155.000000,156.199997,154.949997,155.532501,155.532501,57478000
2022-09-02,154.500000,155.199997,153.949997,154.410004,154.410004,58458000
2022-09-06,153.000000,154.199997,151.949997,152.972000,152.972000,50752000
2022-09-07,154.000000,155.199997,152.949997,153.781998,153.781998,45848000
2022-09-08,153.500000,154.199997,152.949997,153.119995,153.119995,52658000
2022-09-09,155.000000,156.199997,154.949997,155.532501,155.532501,57478000
2022-09-12,157.000000,158.199997,156.949997,157.532501,157.532501,58458000
2022-09-13,155.000000,156.199997,154.949997,155.532501,155.532501,50752000
2022-09-14,154.500000,155.199997,153.949997,154.410004,154.410004,45848000
2022-09-15,153.000000,154.199997,151.949997,152.972000,152.972000,52658000
2022-09-16,152.000000,153.199997,150.949997,151.809998,151.809998,57478000
2022-09-19,154.000000,155.199997,152.949997,153.781998,153.781998,58458000
2022-09-20,155.000000,156.199997,154.949997,155.532501,155.532501,50752000
2022-09-21,154.000000,155.199997,152.949997,153.781998,153.781998,45848000
2022-09-22,153.000000,154.199997,151.949997,152.972000,152.972000,52658000
2022-09-23,152.000000,153.199997,150.949997,151.809998,151.809998,57478000
2022-09-26,152.500000,153.199997,151.949997,152.595001,152.595001,58458000
2022-09-27,154.000000,155.199997,152.949997,153.781998,153.781998,50752000
2022-09-28,152.000000,153.199997,150.949997,151.809998,151.809998,45848000
2022-09-29,150.000000,152.199997,149.949997,151.809998,151.809998,52658000
2022-09-30,149.500000,150.199997,148.949997,150.532501,150.532501,57478000
2022-10-03,151.000000,152.199997,150.949997,151.809998,151.809998,58458000
2022-10-04,153.000000,154.199997,151.949997,152.972000,152.972000,50752000
2022-10-05,153.500000,154.199997,152.949997,153.119995,153.119995,45848000
2022-10-06,152.000000,155.199997,151.949997,154.255005,154.255005,52658000
2022-10-07,151.000000,152.199997,150.949997,151.809998,151.809998,57478000
2022-10-10,151.500000,152.199997,150.949997,151.809998,151.809998,58458000
2022-10-11,151.000000,152.199997,150.949997,151.809998,151.809998,50752000
2022-10-12,150.500000,151.199997,149.949997,150.532501,150.532501,45848000
2022-10-13,147.000000,152.199997,147.000000,151.809998,151.809998,105742000
2022-10-14,151.000000,152.199997,150.949997,151.809998,151.809998,58458000
2022-10-17,152.000000,153.199997,151.949997,152.595001,152.595001,50752000
2022-10-18,154.000000,155.199997,152.949997,153.781998,153.781998,45848000
2022-10-19,153.500000,154.199997,152.949997,153.119995,153.119995,52658000
2022-10-20,153.000000,154.199997,151.949997,152.972000,152.972000,57478000
2022-10-21,154.000000,155.199997,152.949997,153.781998,153.781998,58458000
2022-10-24,154.500000,155.199997,153.949997,154.410004,154.410004,50752000
2022-10-25,155.000000,156.199997,154.949997,155.532501,155.532501,45848000
2022-10-26,154.000000,155.199997,152.949997,153.781998,153.781998,52658000
2022-10-27,152.000000,153.199997,150.949997,151.809998,151.809998,57478000
2022-10-28,155.000000,156.199997,154.949997,155.532501,155.532501,58458000
2022-10-31,154.000000,155.199997,152.949997,153.781998,153.781998,50752000
2022-11-01,152.500000,153.199997,151.949997,152.595001,152.595001,45848000
2022-11-02,151.000000,152.199997,150.949997,151.809998,151.809998,52658000
2022-11-03,149.500000,150.199997,148.949997,150.532501,150.532501,57478000
2022-11-04,150.000000,152.199997,149.949997,151.809998,151.809998,58458000
2022-11-07,151.000000,152.199997,150.949997,151.809998,151.809998,50752000
2022-11-08,152.000000,153.199997,151.949997,152.595001,152.595001,45848000
2022-11-09,151.000000,152.199997,150.949997,151.809998,151.809998,52658000
2022-11-10,155.000000,156.199997,154.949997,155.532501,155.532501,57478000
2022-11-11,155.500000,156.199997,154.949997,155.532501,155.532501,58458000
2022-11-14,154.000000,155.199997,152.949997,153.781998,153.781998,50752000
2022-11-15,155.000000,156.199997,154.949997,155.532501,155.532501,45848000
2022-11-16,154.500000,155.199997,153.949997,154.410004,154.410004,52658000
2022-11-17,154.000000,155.199997,152.949997,153.781998,153.781998,57478000
2022-11-18,155.000000,156.199997,154.949997,155.532501,155.532501,58458000
2022-11-21,154.000000,155.199997,152.949997,153.781998,153.781998,50752000
2022-11-22,154.500000,155.199997,153.949997,154.410004,154.410004,45848000
2022-11-23,155.000000,156.199997,154.949997,155.532501,155.532501,52658000
2022-11-25,154.500000,155.199997,153.949997,154.410004,154.410004,57478000
2022-11-28,153.000000,154.199997,151.949997,152.972000,152.972000,58458000
2022-11-29,152.000000,153.199997,150.949997,151.809998,151.809998,50752000
2022-11-30,152.500000,153.199997,151.949997,152.595001,152.595001,45848000
2022-12-01,154.000000,155.199997,152.949997,153.781998,153.781998,52658000
2022-12-02,153.500000,154.199997,152.949997,153.119995,153.119995,57478000
2022-12-05,152.000000,153.199997,150.949997,151.809998,151.809998,58458000
2022-12-06,151.000000,152.199997,150.949997,151.809998,151.809998,50752000
2022-12-07,150.500000,151.199997,149.949997,150.532501,150.532501,45848000
2022-12-08,151.000000,152.199997,150.949997,151.809998,151.809998,52658000
2022-12-09,152.000000,153.199997,151.949997,152.595001,152.595001,57478000
2022-12-12,153.000000,154.199997,151.949997,152.972000,152.972000,58458000
2022-12-13,155.000000,156.199997,154.949997,155.532501,155.532501,50752000
2022-12-14,154.000000,155.199997,152.949997,153.781998,153.781998,45848000
2022-12-15,152.000000,153.199997,150.949997,151.809998,151.809998,52658000
2022-12-16,150.000000,152.199997,149.949997,151.809998,151.809998,57478000
2022-12-19,152.500000,153.199997,151.949997,152.595001,152.595001,58458000
2022-12-20,152.000000,153.199997,150.949997,151.809998,151.809998,50752000
2022-12-21,153.000000,154.199997,151.949997,152.972000,152.972000,45848000
2022-12-22,152.500000,153.199997,151.949997,152.595001,152.595001,52658000
2022-12-23,152.000000,153.199997,150.949997,151.809998,151.809998,57478000
2022-12-27,152.500000,153.199997,151.949997,152.595001,152.595001,58458000
2022-12-28,152.000000,153.199997,150.949997,151.809998,151.809998,50752000
2022-12-29,153.000000,154.199997,151.949997,152.972000,152.972000,45848000
2022-12-30,153.500000,154.199997,152.949997,153.119995,153.119995,52658000
