Date,Open,High,Low,Close,Adj Close,Volume
2022-07-15,310.000000,315.000000,308.000000,312.000000,312.000000,19036600
2022-07-18,315.000000,318.000000,312.000000,315.000000,315.000000,19036600
2022-07-19,318.000000,322.000000,315.000000,320.000000,320.000000,19036600
2022-07-20,322.000000,325.000000,318.000000,322.000000,322.000000,19036600
2022-07-21,320.000000,322.000000,315.000000,318.000000,318.000000,19036600
2022-07-22,315.000000,318.000000,310.000000,312.000000,312.000000,19036600
2022-07-25,310.000000,315.000000,308.000000,312.000000,312.000000,19036600
2022-07-26,315.000000,318.000000,312.000000,315.000000,315.000000,19036600
2022-07-27,318.000000,322.000000,315.000000,320.000000,320.000000,19036600
2022-07-28,322.000000,325.000000,318.000000,322.000000,322.000000,19036600
2022-07-29,320.000000,322.000000,315.000000,318.000000,318.000000,19036600
2022-08-01,315.000000,318.000000,310.000000,312.000000,312.000000,19036600
2022-08-02,310.000000,315.000000,308.000000,312.000000,312.000000,19036600
2022-08-03,315.000000,318.000000,312.000000,315.000000,315.000000,19036600
2022-08-04,318.000000,322.000000,315.000000,320.000000,320.000000,19036600
2022-08-05,322.000000,325.000000,318.000000,322.000000,322.000000,19036600
2022-08-08,320.000000,322.000000,315.000000,318.000000,318.000000,19036600
2022-08-09,315.000000,318.000000,310.000000,312.000000,312.000000,19036600
2022-08-10,310.000000,315.000000,308.000000,312.000000,312.000000,19036600
2022-08-11,315.000000,318.000000,312.000000,315.000000,315.000000,19036600
2022-08-12,318.000000,322.000000,315.000000,320.000000,320.000000,19036600
2022-08-15,322.000000,325.000000,318.000000,322.000000,322.000000,19036600
2022-08-16,320.000000,322.000000,315.000000,318.000000,318.000000,19036600
2022-08-17,315.000000,318.000000,310.000000,312.000000,312.000000,19036600
2022-08-18,310.000000,315.000000,308.000000,312.000000,312.000000,19036600
2022-08-19,315.000000,318.000000,312.000000,315.000000,315.000000,19036600
2022-08-22,318.000000,322.000000,315.000000,320.000000,320.000000,19036600
2022-08-23,322.000000,325.000000,318.000000,322.000000,322.000000,19036600
2022-08-24,320.000000,322.000000,315.000000,318.000000,318.000000,19036600
2022-08-25,315.000000,318.000000,310.000000,312.000000,312.000000,19036600
2022-08-26,310.000000,315.000000,308.000000,312.000000,312.000000,19036600
2022-08-29,315.000000,318.000000,312.000000,315.000000,315.000000,19036600
2022-08-30,318.000000,322.000000,315.000000,320.000000,320.000000,19036600
2022-08-31,322.000000,325.000000,318.000000,322.000000,322.000000,19036600
2022-09-01,320.000000,322.000000,315.000000,318.000000,318.000000,19036600
2022-09-02,315.000000,318.000000,310.000000,312.000000,312.000000,19036600
2022-09-06,310.000000,315.000000,308.000000,312.000000,312.000000,19036600
2022-09-07,315.000000,318.000000,312.000000,315.000000,315.000000,19036600
2022-09-08,318.000000,322.000000,315.000000,320.000000,320.000000,19036600
2022-09-09,322.000000,325.000000,318.000000,322.000000,322.000000,19036600
2022-09-12,320.000000,322.000000,315.000000,318.000000,318.000000,19036600
2022-09-13,315.000000,318.000000,310.000000,312.000000,312.000000,19036600
2022-09-14,310.000000,315.000000,308.000000,312.000000,312.000000,19036600
2022-09-15,315.000000,318.000000,312.000000,315.000000,315.000000,19036600
2022-09-16,318.000000,322.000000,315.000000,320.000000,320.000000,19036600
2022-09-19,322.000000,325.000000,318.000000,322.000000,322.000000,19036600
2022-09-20,320.000000,322.000000,315.000000,318.000000,318.000000,19036600
2022-09-21,315.000000,318.000000,310.000000,312.000000,312.000000,19036600
2022-09-22,310.000000,315.000000,308.000000,312.000000,312.000000,19036600
2022-09-23,315.000000,318.000000,312.000000,315.000000,315.000000,19036600
2022-09-26,318.000000,322.000000,315.000000,320.000000,320.000000,19036600
2022-09-27,322.000000,325.000000,318.000000,322.000000,322.000000,19036600
2022-09-28,320.000000,322.000000,315.000000,318.000000,318.000000,19036600
2022-09-29,315.000000,318.000000,310.000000,312.000000,312.000000,19036600
2022-09-30,310.000000,315.000000,308.000000,312.000000,312.000000,19036600
2022-10-03,315.000000,318.000000,312.000000,315.000000,315.000000,19036600
2022-10-04,318.000000,322.000000,315.000000,320.000000,320.000000,19036600
2022-10-05,322.000000,325.000000,318.000000,322.000000,322.000000,19036600
2022-10-06,320.000000,322.000000,315.000000,318.000000,318.000000,19036600
2022-10-07,315.000000,318.000000,310.000000,312.000000,312.000000,19036600
2022-10-10,310.000000,315.000000,308.000000,312.000000,312.000000,19036600
2022-10-11,315.000000,318.000000,312.000000,315.000000,315.000000,19036600
2022-10-12,318.000000,322.000000,315.000000,320.000000,320.000000,19036600
2022-10-13,322.000000,325.000000,318.000000,322.000000,322.000000,19036600
2022-10-14,320.000000,322.000000,315.000000,318.000000,318.000000,19036600
2022-10-17,315.000000,318.000000,310.000000,312.000000,312.000000,19036600
2022-10-18,310.000000,315.000000,308.000000,312.000000,312.000000,19036600
2022-10-19,315.000000,318.000000,312.000000,315.000000,315.000000,19036600
2022-10-20,318.000000,322.000000,315.000000,320.000000,320.000000,19036600
2022-10-21,322.000000,325.000000,318.000000,322.000000,322.000000,19036600
2022-10-24,320.000000,322.000000,315.000000,318.000000,318.000000,19036600
2022-10-25,315.000000,318.000000,310.000000,312.000000,312.000000,19036600
2022-10-26,310.000000,315.000000,308.000000,312.000000,312.000000,19036600
2022-10-27,315.000000,318.000000,312.000000,315.000000,315.000000,19036600
2022-10-28,318.000000,322.000000,315.000000,320.000000,320.000000,19036600
2022-10-31,322.000000,325.000000,318.000000,322.000000,322.000000,19036600
2022-11-01,320.000000,322.000000,315.000000,318.000000,318.000000,19036600
2022-11-02,315.000000,318.000000,310.000000,312.000000,312.000000,19036600
2022-11-03,310.000000,315.000000,308.000000,312.000000,312.000000,19036600
2022-11-04,315.000000,318.000000,312.000000,315.000000,315.000000,19036600
2022-11-07,318.000000,322.000000,315.000000,320.000000,320.000000,19036600
2022-11-08,322.000000,325.000000,318.000000,322.000000,322.000000,19036600
2022-11-09,320.000000,322.000000,315.000000,318.000000,318.000000,19036600
2022-11-10,315.000000,318.000000,310.000000,312.000000,312.000000,19036600
2022-11-11,310.000000,315.000000,308.000000,312.000000,312.000000,19036600
2022-11-14,315.000000,318.000000,312.000000,315.000000,315.000000,19036600
2022-11-15,318.000000,322.000000,315.000000,320.000000,320.000000,19036600
2022-11-16,322.000000,325.000000,318.000000,322.000000,322.000000,19036600
2022-11-17,320.000000,322.000000,315.000000,318.000000,318.000000,19036600
2022-11-18,315.000000,318.000000,310.000000,312.000000,312.000000,19036600
2022-11-21,310.000000,315.000000,308.000000,312.000000,312.000000,19036600
2022-11-22,315.000000,318.000000,312.000000,315.000000,315.000000,19036600
2022-11-23,318.000000,322.000000,315.000000,320.000000,320.000000,19036600
2022-11-25,322.000000,325.000000,318.000000,322.000000,322.000000,19036600
2022-11-28,320.000000,322.000000,315.000000,318.000000,318.000000,19036600
2022-11-29,315.000000,318.000000,310.000000,312.000000,312.000000,19036600
2022-11-30,310.000000,315.000000,308.000000,312.000000,312.000000,19036600
2022-12-01,315.000000,318.000000,312.000000,315.000000,315.000000,19036600
2022-12-02,318.000000,322.000000,315.000000,320.000000,320.000000,19036600
2022-12-05,322.000000,325.000000,318.000000,322.000000,322.000000,19036600
2022-12-06,320.000000,322.000000,315.000000,318.000000,318.000000,19036600
2022-12-07,315.000000,318.000000,310.000000,312.000000,312.000000,19036600
2022-12-08,310.000000,315.000000,308.000000,312.000000,312.000000,19036600
2022-12-09,315.000000,318.000000,312.000000,315.000000,315.000000,19036600
2022-12-12,318.000000,322.000000,315.000000,320.000000,320.000000,19036600
2022-12-13,322.000000,325.000000,318.000000,322.000000,322.000000,19036600
2022-12-14,320.000000,322.000000,315.000000,318.000000,318.000000,19036600
2022-12-15,315.000000,318.000000,310.000000,312.000000,312.000000,19036600
2022-12-16,310.000000,315.000000,308.000000,312.000000,312.000000,19036600
2022-12-19,315.000000,318.000000,312.000000,315.000000,315.000000,19036600
2022-12-20,318.000000,322.000000,315.000000,320.000000,320.000000,19036600
2022-12-21,322.000000,325.000000,318.000000,322.000000,322.000000,19036600
2022-12-22,320.000000,322.000000,315.000000,318.000000,318.000000,19036600
2022-12-23,315.000000,318.000000,310.000000,312.000000,312.000000,19036600
2022-12-27,310.000000,315.000000,308.000000,312.000000,312.000000,19036600
2022-12-28,315.000000,318.000000,312.000000,315.000000,315.000000,19036600
2022-12-29,318.000000,322.000000,315.000000,320.000000,320.000000,19036600
2022-12-30,322.000000,325.000000,318.000000,322.000000,322.000000,19036600
