Date,Open,High,Low,Close,Adj Close,Volume
2022-02-25,295.140015,297.630005,291.649994,297.309998,293.149994,32546700
2022-02-28,294.309998,299.140015,293.000000,298.790009,294.600006,34627500
2022-03-01,296.399994,299.970001,292.149994,294.950012,290.910004,31217800
2022-03-02,295.359985,301.470001,293.700012,300.190002,296.070007,31873000
2022-03-03,302.890015,303.130005,294.049988,295.920013,291.869995,27314500
2022-03-04,294.290009,295.660004,287.170013,289.859985,285.880005,32356500
2022-03-07,288.529999,289.690002,278.529999,278.910004,275.119995,43157100
2022-03-08,277.799988,283.959991,268.309998,275.850006,272.100006,48159500
2022-03-09,283.440002,289.600006,280.779999,288.500000,284.529999,35204500
2022-03-10,283.019989,284.950012,272.380005,278.910004,275.119995,45349100
2022-03-11,280.059998,281.779999,268.950012,268.950012,265.309998,35376400
2022-03-14,267.989990,272.170013,265.420013,271.200012,267.529999,35111600
2022-03-15,275.760010,276.559998,267.980011,273.880005,270.170013,37585600
2022-03-16,276.450012,280.119995,274.100006,278.519989,274.709991,37558500
2022-03-17,276.440002,281.959991,274.940002,281.959991,278.100006,39459300
2022-03-18,278.609985,283.989990,274.750000,283.489990,279.600006,42195800
2022-03-21,286.519989,288.269989,280.160004,281.029999,277.170013,30396400
2022-03-22,283.799988,287.630005,280.190002,286.540009,282.600006,31789800
2022-03-23,284.589996,286.420013,280.929993,281.140015,277.279999,30772600
2022-03-24,278.739990,283.970001,275.799988,283.220001,279.329987,35695900
2022-03-25,283.079987,285.329987,278.260010,282.059998,278.190002,30048800
2022-03-28,281.959991,283.200012,275.070007,280.070007,276.220001,33620200
2022-03-29,284.140015,284.630005,277.820007,282.049988,278.179993,32184200
2022-03-30,283.019989,284.929993,280.679993,282.329987,278.450012,24812400
2022-03-31,283.760010,284.190002,275.820007,276.809998,272.970001,34627500
2022-04-01,278.910004,281.779999,271.109985,274.029999,270.309998,49783900
2022-04-04,279.079987,287.730011,278.010010,287.179993,283.260010,49738400
2022-04-05,285.149994,285.220001,276.359985,277.519989,273.760002,38856200
2022-04-06,275.140015,277.820007,271.000000,274.450012,270.720001,40021600
2022-04-07,271.589996,272.980011,264.709991,267.149994,263.559998,46225700
2022-04-08,266.820007,268.739990,260.250000,261.549988,258.059998,42412800
2022-04-11,259.980011,260.579987,254.419998,255.850006,252.479996,55663800
2022-04-12,257.089996,258.299988,250.199997,252.669998,249.350006,51981000
2022-04-13,250.199997,255.139999,249.500000,254.509995,251.160004,42110100
2022-04-14,254.740005,255.020004,247.059998,247.509995,244.110001,56517700
2022-04-18,244.589996,246.740005,238.899994,240.539993,237.309998,47796500
2022-04-19,239.979996,241.800003,234.050003,237.039993,233.850006,48242400
2022-04-20,242.470001,244.970001,235.800003,238.589996,235.380005,47108900
2022-04-21,240.699997,245.000000,238.820007,240.320007,237.089996,38335200
2022-04-22,240.449997,240.699997,233.449997,233.889999,230.750000,41511300
2022-04-25,233.000000,238.820007,231.360001,236.089996,232.919998,39882900
2022-04-26,235.820007,237.399994,230.289993,230.350006,227.279999,39578000
2022-04-27,229.520004,231.160004,225.199997,225.949997,222.970001,44352500
2022-04-28,230.970001,231.259995,225.399994,228.520004,225.500000,37746400
2022-04-29,229.110001,231.169998,226.300003,226.250000,223.270004,35683400
2022-05-02,227.000000,232.500000,224.279999,228.990005,225.970001,42011200
2022-05-03,227.929993,230.740005,225.779999,227.350006,224.350006,34946700
2022-05-04,227.199997,231.660004,225.699997,230.899994,227.850006,38428000
2022-05-05,227.990005,230.289993,221.339996,225.199997,222.220001,41807100
2022-05-06,223.020004,224.429993,211.779999,212.240005,209.550003,74088700
2022-05-09,206.910004,210.089996,199.529999,199.580002,197.000000,74204200
2022-05-10,205.990005,208.740005,201.589996,205.250000,202.600006,38526600
2022-05-11,204.520004,210.449997,198.710007,202.539993,199.929993,38532600
2022-05-12,196.000000,203.559998,193.210007,196.889999,194.399994,48390600
2022-05-13,198.429993,205.869995,195.250000,201.470001,198.880005,46708200
2022-05-16,200.000000,203.589996,196.699997,196.710007,194.229996,32405700
2022-05-17,198.070007,200.889999,192.050003,198.779999,196.270004,38750700
2022-05-18,196.000000,197.500000,178.839996,178.839996,176.550003,51094700
2022-05-19,179.000000,187.949997,178.779999,181.839996,179.500000,52103900
2022-05-20,185.729996,186.100006,175.600006,175.880005,173.649994,32410500
2022-05-23,175.059998,175.770004,167.649994,170.210007,168.149994,41832200
2022-05-24,163.039993,165.119995,154.729996,159.779999,157.919998,58909700
2022-05-25,158.919998,164.350006,158.630005,161.119995,159.229996,35378300
2022-05-26,159.250000,165.119995,159.250000,162.880005,160.970001,29463600
2022-05-27,164.389999,167.580002,161.910004,166.020004,164.050003,29530300
2022-05-31,165.800003,166.589996,161.100006,161.789993,159.880005,29243600
2022-06-01,163.529999,165.229996,158.889999,161.509995,159.600006,35302600
2022-06-02,160.100006,161.729996,158.330002,161.509995,159.600006,35302600
2022-06-03,160.100006,161.729996,158.330002,161.509995,159.600006,35302600
2022-06-06,163.740005,166.509995,162.410004,165.330002,163.350006,24324700
2022-06-07,163.649994,166.669998,163.509995,165.789993,163.800003,21136200
2022-06-08,165.800003,169.770004,165.779999,166.740005,164.729996,26612200
2022-06-09,164.639999,169.169998,164.199997,164.919998,162.929993,26909700
2022-06-10,162.130005,164.259995,159.059998,160.869995,158.949997,30839700
2022-06-13,158.949997,161.389999,156.669998,156.669998,154.779999,35316800
2022-06-14,157.750000,159.199997,153.160004,155.070007,153.220001,33109700
2022-06-15,157.669998,160.720001,156.320007,157.960007,156.070007,33109700
2022-06-16,155.250000,156.570007,152.679993,152.679993,150.850006,35316800
2022-06-17,152.059998,155.830002,151.740005,154.470001,152.600006,33109700
2022-06-21,156.000000,158.740005,155.770004,158.740005,156.820007,26909700
2022-06-22,156.889999,159.440002,156.389999,157.350006,155.449997,30839700
2022-06-23,156.910004,158.059998,155.169998,158.059998,156.149994,35316800
2022-06-24,159.539993,160.580002,157.139999,160.580002,158.639999,33109700
2022-06-27,160.100006,161.169998,158.630005,158.750000,156.830002,26909700
2022-06-28,159.250000,161.279999,157.110001,157.220001,155.320007,30839700
2022-06-29,157.250000,158.490005,155.809998,158.490005,156.570007,35316800
2022-06-30,157.960007,159.259995,156.160004,156.160004,154.289993,33109700
2022-07-01,156.389999,159.330002,156.389999,159.330002,157.419998,26909700
2022-07-05,155.350006,159.199997,154.160004,159.199997,157.289993,30839700
2022-07-06,157.210007,159.869995,156.699997,159.869995,157.949997,35316800
2022-07-07,160.320007,163.630005,159.500000,163.630005,161.649994,33109700
2022-07-08,160.679993,162.990005,159.610001,162.990005,161.000000,26909700
2022-07-11,160.869995,162.059998,158.779999,162.059998,160.080002,30839700
2022-07-12,161.240005,163.490005,160.679993,163.490005,161.500000,35316800
2022-07-13,159.660004,162.880005,159.660004,162.880005,160.889999,33109700
2022-07-14,160.210007,161.220001,157.529999,161.220001,159.259995,26909700
2022-07-15,161.479996,162.880005,159.639999,162.880005,160.889999,30839700
2022-07-18,163.840004,165.589996,162.910004,165.589996,163.580002,35316800
2022-07-19,165.020004,167.229996,164.509995,167.229996,165.190002,33109700
2022-07-20,167.080002,168.710007,166.649994,168.710007,166.649994,26909700
2022-07-21,168.339996,169.070007,165.940002,169.070007,167.000000,30839700
2022-07-22,167.080002,168.710007,166.649994,168.710007,166.649994,35316800
2022-07-25,166.830002,167.229996,165.250000,167.229996,165.190002,33109700
2022-07-26,165.309998,166.330002,163.820007,166.330002,164.320007,26909700
2022-07-27,166.460007,169.050003,165.940002,169.050003,166.979996,30839700
2022-07-28,169.789993,170.850006,168.190002,170.850006,168.759995,35316800
2022-07-29,170.059998,172.940002,169.119995,172.940002,170.820007,33109700
2022-08-01,170.820007,172.949997,169.119995,172.949997,170.820007,26909700
2022-08-02,170.679993,171.580002,168.399994,171.580002,169.479996,30839700
2022-08-03,170.990005,173.039993,170.050003,173.039993,170.919998,35316800
2022-08-04,172.389999,174.750000,172.389999,174.750000,172.600006,33109700
2022-08-05,172.860001,173.589996,171.139999,173.589996,171.470001,26909700
2022-08-08,172.190002,173.630005,170.820007,173.630005,171.509995,30839700
2022-08-09,172.139999,173.740005,171.309998,173.740005,171.619995,35316800
2022-08-10,175.520004,177.509995,174.550003,177.509995,175.320007,33109700
2022-08-11,177.320007,178.619995,176.550003,178.619995,176.410004,26909700
2022-08-12,177.089996,178.339996,175.520004,178.339996,176.139999,30839700
2022-08-15,177.539993,179.470001,177.050003,179.470001,177.250000,35316800
2022-08-16,179.309998,180.740005,178.789993,180.740005,178.500000,33109700
2022-08-17,179.800003,181.229996,178.869995,181.229996,178.979996,26909700
2022-08-18,181.110001,181.809998,179.699997,181.809998,179.550003,30839700
2022-08-19,179.699997,181.229996,178.869995,181.229996,178.979996,35316800
2022-08-22,177.750000,178.619995,176.550003,178.619995,176.410004,33109700
2022-08-23,177.130005,178.619995,176.410004,178.619995,176.410004,26909700
2022-08-24,176.820007,177.970001,175.789993,177.970001,175.759995,30839700
2022-08-25,177.779999,179.509995,177.220001,179.509995,177.289993,35316800
2022-08-26,179.820007,180.679993,178.119995,180.679993,178.440002,33109700
2022-08-29,179.699997,181.179993,178.869995,181.179993,178.929993,26909700
2022-08-30,181.440002,181.809998,179.699997,181.809998,179.550003,30839700
2022-08-31,181.110001,182.509995,180.679993,182.509995,180.240005,35316800
2022-09-01,181.960007,182.919998,180.679993,182.919998,180.649994,33109700
2022-09-02,182.949997,183.899994,181.809998,183.899994,181.610001,26909700
2022-09-06,182.949997,183.899994,181.809998,183.899994,181.610001,30839700
2022-09-07,181.110001,182.509995,180.679993,182.509995,180.240005,35316800
2022-09-08,181.960007,182.919998,180.679993,182.919998,180.649994,33109700
2022-09-09,182.949997,183.899994,181.809998,183.899994,181.610001,26909700
2022-09-12,183.979996,185.199997,183.559998,185.199997,182.889999,30839700
2022-09-13,183.100006,183.899994,180.679993,183.899994,181.610001,35316800
2022-09-14,181.619995,182.919998,180.679993,182.919998,180.649994,33109700
2022-09-15,181.229996,182.189995,179.699997,182.189995,179.929993,26909700
2022-09-16,179.309998,181.139999,178.229996,181.139999,178.899994,30839700
2022-09-19,179.699997,181.229996,178.869995,181.229996,178.979996,35316800
2022-09-20,181.110001,181.809998,179.699997,181.809998,179.550003,33109700
2022-09-21,181.960007,182.919998,180.679993,182.919998,180.649994,26909700
2022-09-22,181.309998,182.919998,180.679993,182.919998,180.649994,30839700
2022-09-23,180.199997,181.229996,178.869995,181.229996,178.979996,35316800
2022-09-26,179.820007,180.679993,178.119995,180.679993,178.440002,33109700
2022-09-27,180.199997,181.179993,178.869995,181.179993,178.929993,26909700
2022-09-28,181.619995,182.919998,180.679993,182.919998,180.649994,30839700
2022-09-29,181.960007,182.919998,180.679993,182.919998,180.649994,35316800
2022-09-30,181.309998,182.919998,180.679993,182.919998,180.649994,33109700
2022-10-03,179.509995,180.679993,178.119995,180.679993,178.440002,26909700
2022-10-04,181.619995,182.919998,180.679993,182.919998,180.649994,30839700
2022-10-05,181.960007,182.919998,180.679993,182.919998,180.649994,35316800
2022-10-06,181.309998,182.919998,180.679993,182.919998,180.649994,33109700
2022-10-07,179.820007,180.679993,178.119995,180.679993,178.440002,26909700
2022-10-10,181.619995,182.919998,180.679993,182.919998,180.649994,30839700
2022-10-11,181.960007,182.919998,180.679993,182.919998,180.649994,35316800
2022-10-12,181.309998,182.919998,180.679993,182.919998,180.649994,33109700
2022-10-13,179.509995,180.679993,178.119995,180.679993,178.440002,26909700
2022-10-14,181.619995,182.919998,180.679993,182.919998,180.649994,30839700
2022-10-17,181.960007,182.919998,180.679993,182.919998,180.649994,35316800
2022-10-18,181.309998,182.919998,180.679993,182.919998,180.649994,33109700
2022-10-19,179.820007,180.679993,178.119995,180.679993,178.440002,26909700
2022-10-20,181.619995,182.919998,180.679993,182.919998,180.649994,30839700
2022-10-21,181.960007,182.919998,180.679993,182.919998,180.649994,35316800
2022-10-24,181.309998,182.919998,180.679993,182.919998,180.649994,33109700
2022-10-25,179.509995,180.679993,178.119995,180.679993,178.440002,26909700
2022-10-26,181.619995,182.919998,180.679993,182.919998,180.649994,30839700
2022-10-27,181.960007,182.919998,180.679993,182.919998,180.649994,35316800
2022-10-28,181.309998,182.919998,180.679993,182.919998,180.649994,33109700
2022-10-31,179.820007,180.679993,178.119995,180.679993,178.440002,26909700
2022-11-01,181.619995,182.919998,180.679993,182.919998,180.649994,30839700
2022-11-02,181.960007,182.919998,180.679993,182.919998,180.649994,35316800
2022-11-03,181.309998,182.919998,180.679993,182.919998,180.649994,33109700
2022-11-04,179.509995,180.679993,178.119995,180.679993,178.440002,26909700
2022-11-07,181.619995,182.919998,180.679993,182.919998,180.649994,30839700
2022-11-08,181.960007,182.919998,180.679993,182.919998,180.649994,35316800
2022-11-09,181.309998,182.919998,180.679993,182.919998,180.649994,33109700
2022-11-10,179.820007,180.679993,178.119995,180.679993,178.440002,26909700
2022-11-11,181.619995,182.919998,180.679993,182.919998,180.649994,30839700
2022-11-14,181.960007,182.919998,180.679993,182.919998,180.649994,35316800
2022-11-15,181.309998,182.919998,180.679993,182.919998,180.649994,33109700
2022-11-16,179.509995,180.679993,178.119995,180.679993,178.440002,26909700
2022-11-17,181.619995,182.919998,180.679993,182.919998,180.649994,30839700
2022-11-18,181.960007,182.919998,180.679993,182.919998,180.649994,35316800
2022-11-21,181.309998,182.919998,180.679993,182.919998,180.649994,33109700
2022-11-22,179.820007,180.679993,178.119995,180.679993,178.440002,26909700
2022-11-23,181.619995,182.919998,180.679993,182.919998,180.649994,30839700
2022-11-25,181.960007,182.919998,180.679993,182.919998,180.649994,35316800
2022-11-28,181.309998,182.919998,180.679993,182.919998,180.649994,33109700
2022-11-29,179.509995,180.679993,178.119995,180.679993,178.440002,26909700
2022-11-30,181.619995,182.919998,180.679993,182.919998,180.649994,30839700
2022-12-01,181.960007,182.919998,180.679993,182.919998,180.649994,35316800
2022-12-02,181.309998,182.919998,180.679993,182.919998,180.649994,33109700
2022-12-05,179.820007,180.679993,178.119995,180.679993,178.440002,26909700
2022-12-06,181.619995,182.919998,180.679993,182.919998,180.649994,30839700
2022-12-07,181.960007,182.919998,180.679993,182.919998,180.649994,35316800
2022-12-08,181.309998,182.919998,180.679993,182.919998,180.649994,33109700
2022-12-09,179.509995,180.679993,178.119995,180.679993,178.440002,26909700
2022-12-12,181.619995,182.919998,180.679993,182.919998,180.649994,30839700
2022-12-13,181.960007,182.919998,180.679993,182.919998,180.649994,35316800
2022-12-14,181.309998,182.919998,180.679993,182.919998,180.649994,33109700
2022-12-15,179.820007,180.679993,178.119995,180.679993,178.440002,26909700
2022-12-16,181.619995,182.919998,180.679993,182.919998,180.649994,30839700
2022-12-19,181.960007,182.919998,180.679993,182.919998,180.649994,35316800
2022-12-20,181.309998,182.919998,180.679993,182.919998,180.649994,33109700
2022-12-21,179.820007,180.679993,178.119995,180.679993,178.440002,26909700
2022-12-22,181.619995,182.919998,180.679993,182.919998,180.649994,30839700
2022-12-23,181.960007,182.919998,180.679993,182.919998,180.649994,35316800
2022-12-27,181.309998,182.919998,180.679993,182.919998,180.649994,33109700
2022-12-28,179.820007,180.679993,178.119995,180.679993,178.440002,26909700
2022-12-29,181.619995,182.919998,180.679993,182.919998,180.649994,30839700
2022-12-30,181.960007,182.919998,180.679993,182.919998,180.649994,35316800
